day,Temperature_Avg_forecast,Temperature_Avg_original,temp_absolute_forecast,temp_absolute_original
2021-05-04,0.5917884707450867,0.9015922150540753,27.511758134432707,29.166666666666668
2021-05-05,0.8016937375068665,0.9223925418311009,28.633029336947466,29.27777777777778
2021-05-06,0.8806005716323853,0.017578327030484616,29.054533580988014,24.444444444444443
2021-05-07,0.10956741869449615,0.4647853527365362,24.93583144496885,26.833333333333332
2021-05-08,0.5715873837471008,0.6935889472838189,27.403848040227956,28.055555555555557
2021-05-09,0.6933680176734924,0.6519882937297664,28.054375394554057,27.83333333333333
2021-05-10,0.6719096899032593,0.8599915615000235,27.93974937609311,28.944444444444443
2021-05-11,0.8268681168556213,1.1095954828243317,28.767505746426874,30.27777777777778
2021-05-12,1.0008114576339722,0.9535930319966389,29.696675661469182,29.444444444444443
2021-05-13,0.970761239528656,0.9119923784425877,29.53615351397577,29.22222222222222
2021-05-14,0.915360152721405,0.5479866598446385,29.240212186807977,27.277777777777775
2021-05-15,0.6529029011726379,0.9015922150540753,27.83821898009731,29.166666666666668
2021-05-16,0.9147182106971741,1.0575946658817674,29.23678306320113,30.0
2021-05-17,1.0101139545440674,1.0991953194358186,29.746367706160036,30.22222222222222
2021-05-18,1.0769708156585693,1.0367943391047418,30.103503447509954,29.88888888888889
2021-05-19,1.0157796144485474,1.078394992658793,29.77663250795439,30.11111111111111
2021-05-20,1.0476024150848389,1.192796789932434,29.946623430465817,30.72222222222222
2021-05-21,1.14423668384552,1.2343974434864853,30.462824021375205,30.944444444444443
2021-05-22,1.1895711421966553,1.0471945024932543,30.704991468695248,29.944444444444443
2021-05-23,1.0146173238754272,1.265597933652024,29.770423788331968,31.11111111111111
2021-05-24,1.197263479232788,1.2135971167094597,30.74608236713584,30.833333333333332
2021-05-25,1.1812832355499268,0.5479866598446385,30.66071915864095,27.277777777777775
2021-05-26,0.7153609395027161,0.25678208496627974,28.171857105645437,25.72222222222222
2021-05-27,0.41948574781417847,0.8287910713344855,26.591352065934355,28.77777777777778
2021-05-28,0.8474499583244324,1.0367943391047418,28.877449753500755,29.88888888888889
2021-05-29,0.976853609085083,1.078394992658793,29.568697711861248,30.11111111111111
2021-05-30,1.0250072479248047,1.2447976068749984,29.825924647422386,31.0
2021-05-31,1.1275715827941895,1.4528008746452554,30.37380244424126,32.111111111111114
2021-06-01,1.3042186498641968,1.7232051227465885,31.31741511470884,33.55555555555556
2021-06-02,1.468209147453308,1.8688074101857683,32.19341896763464,34.333333333333336
2021-06-03,1.5509244203567505,1.7024047959695623,32.63526711630466,33.44444444444444
2021-06-04,1.4431425333023071,1.7856061030776647,32.05951821790279,33.888888888888886
2021-06-05,1.523556113243103,0.5895873133986903,32.48907119134515,27.5
2021-06-06,0.7723023891448975,0.766390091003408,28.476026737490272,28.444444444444443
2021-06-07,0.9180357456207275,0.963993195385152,29.254504659378796,29.5
2021-06-08,0.9389422535896301,0.8079907445574599,29.36618296880054,28.666666666666668
2021-06-09,0.8121045827865601,0.7455897642263825,28.68864195299109,28.333333333333332
2021-06-10,0.7827891707420349,0.7455897642263825,28.53204498988256,28.333333333333332
2021-06-11,0.7730231285095215,0.7559899276148949,28.47987678044793,28.388888888888886
2021-06-12,0.767529308795929,0.9535930319966389,28.450529913970065,29.444444444444443
2021-06-13,0.9221740365028381,0.8287910713344855,29.276610566797526,28.77777777777778
2021-06-14,0.831727921962738,0.6415881303412546,28.79346583594968,27.77777777777778
2021-06-15,0.6215118765830994,0.9951936855506908,27.670534517326644,29.666666666666668
2021-06-16,1.0052173137664795,1.2135971167094597,29.720210847984585,30.833333333333332
2021-06-17,1.1873856782913208,1.4424007112567423,30.693317165429825,32.05555555555556
2021-06-18,1.301317572593689,1.598403162084434,31.30191815053127,32.888888888888886
2021-06-19,1.3951071500778198,1.7024047959695623,31.802922979763746,33.44444444444444
2021-06-20,1.4572011232376099,1.9000079003513064,32.1346163432886,34.5
2021-06-21,1.5792912244796753,2.066410514567511,32.78679680901366,35.388888888888886
2021-06-22,1.6307653188705444,1.837606920020229,33.061760942150485,34.166666666666664
2021-06-23,1.4887415170669556,1.4736012014222803,32.30309870612972,32.22222222222222
2021-06-24,1.368850588798523,1.0367943391047418,31.662665774722043,29.88888888888889
2021-06-25,1.1241298913955688,0.620787803564229,30.35541762944957,27.666666666666668
2021-06-26,0.7495561242103577,0.6935889472838189,28.354520820895928,28.055555555555557
2021-06-27,0.7784954309463501,0.8495913981115111,28.509108706013816,28.88888888888889
2021-06-28,0.8933390974998474,1.4528008746452554,29.122580192862145,32.111111111111114
2021-06-29,1.2725611925125122,1.7648057763006397,31.14830742236319,33.77777777777778
2021-06-30,1.445701003074646,1.5256020183648447,32.07318504257319,32.5
2021-07-01,1.335687279701233,1.4320005478682292,31.485514128912754,32.0
